EventID,EventDateDisplayRange,Title,Area,Lon,Lat,EventVenueAddress,EventVenueFacilityName,EventVenueCity,EventVenueState,EventVenueZip,EventWebsite,Merge_Event,Merge_Name,Merge_Candidate
17650,"MAY 28-30, 2021",The Spring Event at Woodside,6,-122.24548300000001,37.407471,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062.0,http://woodsideeventing.com/,The Spring Event at Woodside,The Spring Event at Woodside,The Spring Event at Woodside (May 2019)
17668,JUNE 12,Woodland Stallion Station   ,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695.0,woodlandstallion.com,Woodland Stallion Station   ,Woodland Stallion Station   ,Needs Key Lookup
17673,"JUNE 18-20, 2021",Shepherd Ranch,6,-120.067222,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460.0,http://www.shepherdrancheventing.com,Shepherd Ranch,Shepherd Ranch,Needs Key Lookup
17690,"JULY 1-4, 2021",Twin Rivers Summer    ,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446.0,http://www.twinrivershorsepark.com,Twin Rivers Summer    ,Twin Rivers Summer    ,Windridge Farm Summer HT
17725,"AUGUST 12-15, 2021",The Summer Event at Woodside ,6,-122.24548300000001,37.407471,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062.0,http://www.woodsideeventing.com,The Summer Event at Woodside ,The Summer Event at Woodside ,The Summer Event at Woodside (Aug 2020)
17736,"AUGUST 27-29, 2021",Shepherd Ranch,6,-120.067222,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460.0,http://www.shepherdrancheventing.com,Shepherd Ranch,Shepherd Ranch,Needs Key Lookup
17744,SEPTEMBER 4,Woodland Stallion Station    ,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695.0,http://woodlandstallion.com/,Woodland Stallion Station    ,Woodland Stallion Station    ,Needs Key Lookup
17746,"SEPTEMBER 10-12, 2021","Copper Meadows Eventing, LLC   ",6,-116.90461200000001,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065.0,http://www.copper-meadows.com,"Copper Meadows Eventing, LLC   ","Copper Meadows Eventing, LLC   ",Needs Key Lookup
17763,"SEPTEMBER 23-26, 2021",Twin Rivers Fall International,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446.0,http://twinrivershorsepark.com/,Twin Rivers Fall International,Twin Rivers Fall International,Plantation Field International
17778,"OCTOBER 7-10, 2021",Woodside International ,6,-122.24548300000001,37.407471,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062.0,http://www.woodsideeventing.com,Woodside International ,Woodside International ,Woodside International H.T.(Oct 2020)
17789,"OCTOBER 22-24, 2021",Fresno County Horse Park    ,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722.0,http://www.fresnocountyhorsep.com,Fresno County Horse Park    ,Fresno County Horse Park    ,Texas Rose Horse Park Fall HT
17822,"OCTOBER 29-30, 2021",USEA FEH & YEH West Coast Championships,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446.0,http://twinrivershorsepark.com/,USEA FEH & YEH West Coast Championships,USEA FEH & YEH West Coast Championships,Poplar Place Farm H.T.  & Area Championships
17797,"NOVEMBER 3-7, 2021",Galway Downs,6,-117.03395800000001,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592.0,http://www.galwaydowns.net,Galway Downs,Galway Downs,Galway Downs Winter Horse Trials
17810,"NOVEMBER 19-21, 2021",Fresno County Horse Park    ,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722.0,http://www.Fresnocountyhorsep.com,Fresno County Horse Park    ,Fresno County Horse Park    ,Texas Rose Horse Park Fall HT
17332,"MAY 7-10, 2020",Spokane Sport Horse Farm 5th Annual  Spring  ,7,-117.46257,47.554176,10710 S Sherman Rd,Spokane Sport Horse Farm,Spokane,WA,99224.0,http://www.spokanesporthorse.com,Spokane Sport Horse Farm 5th Annual  Spring  ,Spokane Sport Horse Farm 5th Annual  Spring  ,Needs Key Lookup
17354,"MAY 29-31, 2020",Equestrians' Institute  ,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922.0,http://einw.org,Equestrians' Institute  ,Equestrians' Institute  ,Needs Key Lookup
17367,"JUNE 12-14, 2020",Aspen Farms  ,7,-122.60721299999999,46.896834999999996,13042 Morris Rd,Aspen Farms,Yelm,WA,98597.0,http://www.aspenfarmseventing.com/,Aspen Farms  ,Aspen Farms  ,Needs Key Lookup
17386,"JUNE 26-28, 2020",Inavale Farm HT ,7,-123.381601,44.501595,31786 Horse Farm Lane,Inavale Farm,Philomath,OR,97370.0,http://www.inavalefarm.com,Inavale Farm HT ,Inavale Farm HT ,WindRidge Farm HT
17388,"JUNE 27-28, 2020",Arrowhead  ,7,-108.58403,45.853840000000005,3651 Alkali Creek Rd.,Warfield Park,Billings,MT,59105.0,http://www.warfieldpark.org,Arrowhead  ,Arrowhead  ,Needs Key Lookup
17527,"JULY 10-12, 2020",43rd Annual Whidbey Island  ,7,-122.630882,48.316544,Whidbey Island Equestrian Park,Whidbey Island Pony Club Equestrian Facility,Coupeville,WA,98239.0,http://www.whidbeyhorsetrials.org,43rd Annual Whidbey Island  ,43rd Annual Whidbey Island  ,Needs Key Lookup
17411,"JULY 24-26, 2020",Event at Rebecca Farm,7,-114.376572,48.229515,1010 West Springcreek Rd,Rebecca Farm,Kalispell,MT,59901.0,http://www.rebeccafarm.org/,Event at Rebecca Farm,Event at Rebecca Farm,Needs Key Lookup
17424,"AUGUST 7-9, 2020",Area VII Young Rider Benefit  ,7,-123.083809,46.758701,828 Lincoln Creek Rd,Lincoln Creek,Chehalis,WA,98531.0,https://www.areavii.org/benefit-horse-trials,Area VII Young Rider Benefit  ,Area VII Young Rider Benefit  ,Needs Key Lookup
17434,"AUGUST 21-23, 2020",Caber Farm  ,7,-122.732574,46.559375,213 Jensen Rd.,Caber Farm,Onalaska,WA,98570.0,http://www.caberfarm.com/,Caber Farm  ,Caber Farm  ,Silverwood Farm Fall HT
17552,"SEPTEMBER 4-6, 2020",Caber Farm September   ,7,-122.732574,46.559375,213 Jensen Rd.,Caber Farm,Onalaska,WA,98570.0,http://www.caberfarm.com/,Caber Farm September   ,Caber Farm September   ,Poplar Place Farm September HorseTrials
17445,"SEPTEMBER 4-6, 2020",Aspen Farms  ,7,-122.60721299999999,46.896834999999996,13042 Morris Rd,Aspen Farms,Yelm,WA,98597.0,http://www.aspenfarmseventing.com/,Aspen Farms  ,Aspen Farms  ,Needs Key Lookup
17463,"SEPTEMBER 18-20, 2020",Equestrians' Institute   ,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922.0,http://einw.org,Equestrians' Institute   ,Equestrians' Institute   ,Needs Key Lookup
17477,"OCTOBER 1-4, 2020",Spokane Sport Horse Sixth Annual Fall  ,7,-117.46257,47.554176,10710 S Sherman Rd,Spokane Sport Horse Farm,Spokane,WA,99224.0,http://www.spokanesporthorse.com,Spokane Sport Horse Sixth Annual Fall  ,Spokane Sport Horse Sixth Annual Fall  ,Needs Key Lookup
17632,"MAY 13-16, 2021",Spokane Sport Horse Spring  ,7,-117.46257,47.554176,10710 S Sherman Rd,Spokane Sport Horse Farm,Spokane,WA,99224.0,http://www.spokanesporthorse.com,Spokane Sport Horse Spring  ,Spokane Sport Horse Spring  ,Rocking Horse Spring Horse Trials 
17651,"MAY 28-30, 2021",Equestrians' Institute  ,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922.0,http://einw.org,Equestrians' Institute  ,Equestrians' Institute  ,Needs Key Lookup
17666,"JUNE 11-13, 2021",Aspen Farms   ,7,-122.60721299999999,46.896834999999996,13042 Morris Rd,Aspen Farms,Yelm,WA,98597.0,http://www.aspenfarmseventing.com/,Aspen Farms   ,Aspen Farms   ,Needs Key Lookup
17684,"JUNE 25-27, 2021",Inavale Farm HT ,7,-123.381601,44.501595,31786 Horse Farm Lane,Inavale Farm,Philomath,OR,97370.0,http://www.inavalefarm.com,Inavale Farm HT ,Inavale Farm HT ,WindRidge Farm HT
17687,"JUNE 26-27, 2021",Arrowhead  ,7,-108.58403,45.853840000000005,3651 Alkali Creek Rd.,Warfield Park,Billings,MT,59105.0,http://www.warfieldpark.org,Arrowhead  ,Arrowhead  ,Needs Key Lookup
17706,"JULY 21-25, 2021",Event at Rebecca Farm,7,-114.376572,48.229515,1010 West Springcreek Rd,Rebecca Farm,Kalispell,MT,59901.0,http://www.rebeccafarm.org/,Event at Rebecca Farm,Event at Rebecca Farm,Needs Key Lookup
17717,"AUGUST 6-8, 2021",Area VII Young Rider Benefit  ,7,-123.083809,46.758701,828 Lincoln Creek Rd,Lincoln Creek,Chehalis,WA,98531.0,https://www.areavii.org/benefit-horse-trials,Area VII Young Rider Benefit  ,Area VII Young Rider Benefit  ,Needs Key Lookup
17732,"AUGUST 20-22, 2021",Caber Farm  ,7,-122.732574,46.559375,213 Jensen Rd.,Caber Farm,Onalaska,WA,98570.0,http://www.caberfarm.com/,Caber Farm  ,Caber Farm  ,Silverwood Farm Fall HT
17741,"SEPTEMBER 3-5, 2021",Equestrians' Institute   ,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922.0,http://einw.org,Equestrians' Institute   ,Equestrians' Institute   ,Needs Key Lookup
17754,"SEPTEMBER 17-19, 2021",Aspen Farms   ,7,-122.60721299999999,46.896834999999996,13042 Morris Rd,Aspen Farms,Yelm,WA,98597.0,http://www.aspenfarmseventing.com/,Aspen Farms   ,Aspen Farms   ,Needs Key Lookup
17768,"SEPTEMBER 30 - OCTOBER 3, 2021",Spokane Sport Horse Seventh Annual Fall   ,7,-117.46257,47.554176,10710 S Sherman Rd,Spokane Sport Horse Farm,Spokane,WA,99224.0,http://www.spokanesporthorse.com,Spokane Sport Horse Seventh Annual Fall   ,Spokane Sport Horse Seventh Annual Fall   ,Needs Key Lookup
17311,"APRIL 4-5, 2020",Spring Bay  ,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,http://www.kyevents.net,Spring Bay  ,Spring Bay  ,Sporting Days Farm Feb. HT
17324,"APRIL 22-26, 2020",Land Rover Kentucky Three-Day Event ,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,https://kentuckythreedayevent.com/,Land Rover Kentucky Three-Day Event ,Land Rover Kentucky Three-Day Event ,Jersey Fresh International Three-day Event
17348,"MAY 22-24, 2020",May-Daze at the Park  ,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,http://www.champagnerun.com,May-Daze at the Park  ,May-Daze at the Park  ,Needs Key Lookup
17378,"JUNE 19-21, 2020",Midsouth Pony Club  ,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,https://midsouth.ponyclub.org/,Midsouth Pony Club  ,Midsouth Pony Club  ,Bath Pony Club Mini Trial
17390,"JUNE 27-28, 2020",Cobblestone Farms   I,8,-83.844574,42.365833,5601 Zeeb Road,Cobblestone Farm,Dexter,MI,48130.0,http://www.cobblestonefarmsllc.com,Cobblestone Farms   I,Cobblestone Farms   I,Needs Key Lookup
17335,"JULY 3-5, 2020",Winona  ,8,-80.90883199999999,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423.0,http://www.stonegatefarm.org/,Winona  ,Winona  ,Needs Key Lookup
17397,"JULY 4-5, 2020",South Farm   ,8,-80.999176,41.44838,8398 Bundysburg Rd.,South Farm,Middlefield,OH,44062.0,http://www.southfarm.net,South Farm   ,South Farm   ,South Farm H.T. (Jul 2019)
17399,"JULY 10-12, 2020",Champagne Run at the Park  ,8,-84.40493199999999,37.93902,5911 Old Richmond Road,Champagne Run Farm,Lexington,KY,40515.0,http://www.champagnerun.com,Champagne Run at the Park  ,Champagne Run at the Park  ,Needs Key Lookup
17533,"JULY 14-17, 2020",US Pony Club Championships,8,,,,,,,,,US Pony Club Championships,US Pony Club Championships,Needs Key Lookup
17408,"JULY 18-19, 2020",Penny Oaks  ,8,-86.041138,39.307491,"Hoosier Horse Park, Camp Atterbury",Hoosier Horse Park,Edinburgh,IN,46124.0,http://www.pennyoaksstables.com,Penny Oaks  ,Penny Oaks  ,Penny Oaks Horse Trials
17370,"JULY 25-26, 2020",Honey Run  ,8,-83.859131,42.263641,1478 Honey Run Dr,,Ann Arbor,MI,48103.0,http://www.eventingmichigan.org,Honey Run  ,Honey Run  ,Needs Key Lookup
17415,"JULY 31 - AUGUST 2, 2020",Cobblestone Farms  ,8,-83.844574,42.365833,5601 Zeeb Road,Cobblestone Farm,Dexter,MI,48130.0,http://www.cobblestonefarmsllc.com,Cobblestone Farms  ,Cobblestone Farms  ,Glenarden Farms Horse Trials
17353,"AUGUST 7-9, 2020",IEA,8,-86.041138,39.307491,"Hoosier Horse Park, Camp Atterbury",Hoosier Horse Park,Edinburgh,IN,46124.0,http://www.indyeventers.org/,IEA,IEA,Needs Key Lookup
17525,"AUGUST 15-16, 2020",Metamora Hunt II Pony Club  ,8,-85.982407,42.132523,79561 Stapleton Rd,Chardon Valley Farm,Decatur,MI,49045.0,http://www.huntersrunfarm.com/,Metamora Hunt II Pony Club  ,Metamora Hunt II Pony Club  ,Loudoun Hunt Pony Club Summer H.T.
17440,"AUGUST 25-30, 2020",USEA AEC,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,http://useventing.com/aec,USEA AEC,USEA AEC,Needs Key Lookup
17447,"SEPTEMBER 5-6, 2020",Chardon Valley  ,8,-85.982407,42.132523,79561 Stapleton Rd,Chardon Valley Farm,Decatur,MI,49045.0,"http://www.eventingmichigan.org, , https://www.facebook.com/ChardonValleyHorseTrials/",Chardon Valley  ,Chardon Valley  ,Needs Key Lookup
17452,"SEPTEMBER 10-13, 2020",Flying Cross Farm  ,8,-85.523209,38.426964,9220 W Hwy 42,Flying Cross Farm,Goshen,KY,40026.0,www.flyingcrossfarm.org,Flying Cross Farm  ,Flying Cross Farm  ,Full Gallop Farm HT
17459,"SEPTEMBER 12-13, 2020",Stone Gate Farm  ,8,-80.90883199999999,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423.0,http://www.stonegatefarm.org,Stone Gate Farm  ,Stone Gate Farm  ,Sporting Days Farm Feb. HT
17468,SEPTEMBER 20,Cedar Ridge  ,8,-83.859131,42.263641,1478 Honey Run Dr,,Ann Arbor,MI,48103.0,http://,Cedar Ridge  ,Cedar Ridge  ,Cedar Run August
17469,"SEPTEMBER 25-27, 2020",Jump Start  ,8,-84.602646,38.045734,4201 Versailles Rd,KHP - Keeneland Park,Lexington,KY,40510.0,https://keeneland.ponyclub.org,Jump Start  ,Jump Start  ,Needs Key Lookup
17494,"OCTOBER 14-18, 2020",Hagyard Midsouth Three-day Event & Team Challenge  ,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,http://www.kyevents.net,Hagyard Midsouth Three-day Event & Team Challenge  ,Hagyard Midsouth Three-day Event & Team Challenge  ,Needs Key Lookup
17610,"APRIL 10-11, 2021",Spring Bay  ,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,http://www.kyevents.net,Spring Bay  ,Spring Bay  ,Sporting Days Farm Feb. HT
17617,"APRIL 21-25, 2021",Land Rover Kentucky Three-Day Event ,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,https://kentuckythreedayevent.com/,Land Rover Kentucky Three-Day Event ,Land Rover Kentucky Three-Day Event ,Jersey Fresh International Three-day Event
17816,"MAY 8-9, 2021",Miami Valley at Twin Towers,8,-80.90883199999999,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423.0,http://,Miami Valley at Twin Towers,Miami Valley at Twin Towers,Needs Key Lookup
17635,"MAY 14-16, 2021",Winona  ,8,-80.90883199999999,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423.0,http://www.stonegatefarm.org/,Winona  ,Winona  ,Needs Key Lookup
17649,"MAY 28-30, 2021",May-Daze at the Park  ,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,http://www.champagnerun.com,May-Daze at the Park  ,May-Daze at the Park  ,Needs Key Lookup
17657,"JUNE 3-6, 2021","IEA  , Classic Training & Novice 3-Day Event",8,-86.041138,39.307491,"Hoosier Horse Park, Camp Atterbury",Hoosier Horse Park,Edinburgh,IN,46124.0,http://www.indyeventers.org/,"IEA  , Classic Training & Novice 3-Day Event","IEA  , Classic Training & Novice 3-Day Event",Needs Key Lookup
17677,"JUNE 19-20, 2021",Honey Run  ,8,-83.859131,42.263641,1478 Honey Run Dr,,Ann Arbor,MI,48103.0,http://www.eventingmichigan.org,Honey Run  ,Honey Run  ,Needs Key Lookup
17685,"JUNE 25-27, 2021",Midsouth Pony Club  ,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,https://midsouth.ponyclub.org/,Midsouth Pony Club  ,Midsouth Pony Club  ,Bath Pony Club Mini Trial
17693,"JULY 3-4, 2021",Cobblestone Farms  I ,8,-83.844574,42.365833,5601 Zeeb Road,Cobblestone Farm,Dexter,MI,48130.0,http://www.cobblestonefarmsllc.com,Cobblestone Farms  I ,Cobblestone Farms  I ,Needs Key Lookup
17702,"JULY 16-18, 2021",Champagne Run at the Park  ,8,-84.40493199999999,37.93902,5911 Old Richmond Road,Champagne Run Farm,Lexington,KY,40515.0,http://www.champagnerun.com,Champagne Run at the Park  ,Champagne Run at the Park  ,Needs Key Lookup
17713,"AUGUST 6-8, 2021",Hoosier    ,8,-86.041138,39.307491,"Hoosier Horse Park, Camp Atterbury",Hoosier Horse Park,Edinburgh,IN,46124.0,http://www.pennyoaksstables.com,Hoosier    ,Hoosier    ,Needs Key Lookup
17718,"AUGUST 6-8, 2021",Cobblestone Farms II,8,-83.844574,42.365833,5601 Zeeb Road,Cobblestone Farm,Dexter,MI,48130.0,http://www.cobblestonefarmsllc.com,Cobblestone Farms II,Cobblestone Farms II,Needs Key Lookup
17730,"AUGUST 21-22, 2021",Metamora Hunt II Pony Club  ,8,-85.982407,42.132523,79561 Stapleton Rd,Chardon Valley Farm,Decatur,MI,49045.0,http://www.huntersrunfarm.com/,Metamora Hunt II Pony Club  ,Metamora Hunt II Pony Club  ,Loudoun Hunt Pony Club Summer H.T.
17740,"AUGUST 31 - SEPTEMBER 5, 2021","USEA AEC, $60,000 Adequan Advanced Final, and ATC Finals",8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,http://useventing.com/aec,"USEA AEC, $60,000 Adequan Advanced Final, and ATC Finals","USEA AEC, $60,000 Adequan Advanced Final, and ATC Finals",Needs Key Lookup
17749,"SEPTEMBER 11-12, 2021",Chardon Valley  ,8,-85.982407,42.132523,79561 Stapleton Rd,Chardon Valley Farm,Decatur,MI,49045.0,"http://www.eventingmichigan.org, , https://www.facebook.com/ChardonValleyHorseTrials/",Chardon Valley  ,Chardon Valley  ,Needs Key Lookup
17756,"SEPTEMBER 17-19, 2021",Flying Cross Farm  ,8,-85.523209,38.426964,9220 W Hwy 42,Flying Cross Farm,Goshen,KY,40026.0,www.flyingcrossfarm.org,Flying Cross Farm  ,Flying Cross Farm  ,Full Gallop Farm HT
17761,"SEPTEMBER 18-19, 2021",Stone Gate Farm  ,8,-80.90883199999999,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423.0,http://www.stonegatefarm.org,Stone Gate Farm  ,Stone Gate Farm  ,Sporting Days Farm Feb. HT
17771,"OCTOBER 1-3, 2021",Jump Start   ,8,-84.602646,38.045734,4201 Versailles Rd,KHP - Keeneland Park,Lexington,KY,40510.0,https://keeneland.ponyclub.org,Jump Start   ,Jump Start   ,Needs Key Lookup
17788,"OCTOBER 20-24, 2021",Hagyard Midsouth Three-day Event,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511.0,http://www.kyevents.net,Hagyard Midsouth Three-day Event,Hagyard Midsouth Three-day Event,Needs Key Lookup
17327,"MAY 1-3, 2020",The Event at Skyline,9,-111.475851,39.531776,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647.0,www.facebook.com/SkylineEventingPark,The Event at Skyline,The Event at Skyline,The Summer Event at Woodside (Aug 2020)
17541,"MAY 29-31, 2020",The Event at Archer,9,-104.655,41.152444,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009.0,http://www.EventatArcher.com,The Event at Archer,The Event at Archer,Needs Key Lookup
17356,"MAY 30-31, 2020",Colorado Horse Park  ,9,-104.743507,39.436527000000005,7522 South Pinery Drive,Colorado Horse Park Western Arena Complex,Parker,CO,80134.0,http://www.coloradohorsepark.com/,Colorado Horse Park  ,Colorado Horse Park  ,Colorado Horse Park H.T.(June 2019)
17371,"JUNE 13-14, 2020",Golden Spike   ,9,-112.008549,41.275977000000005,1000 N 1200 W,Golden Spike Event Center,Ogden,UT,84404.0,https://www.wasatchponyclub.com/events-1/golden-spike-horse-trials-2020,Golden Spike   ,Golden Spike   ,Needs Key Lookup
17387,"JUNE 26-28, 2020",Abbe Ranch Horse Trial,9,-104.932076,39.218061999999996,9998 S. Perry Park Rd,,Larkspur,CO,80118.0,http://www.abberanchevents.com/,Abbe Ranch Horse Trial,Abbe Ranch Horse Trial,Kent School Horse Trials
17345,"JULY 4-5, 2020",Spring Gulch  ,9,-104.99536100000002,39.485371,Hwy 85,Spring Gulch Equestrian Area,Littleton,CO,92065.0,http://springgulchhorsetrials.com ,Spring Gulch  ,Spring Gulch  ,Spring Gulch Horse Trials
17404,"JULY 11-12, 2020",Powder Basin  ,9,-105.444402,44.279338,Camplex Equestrian Park,Camplex Equestrian Park,Gillette,WY,82718.0,http://www.powderbasinequestrian.com/,Powder Basin  ,Powder Basin  ,Needs Key Lookup
17401,JULY 11,Round Top  ,9,-104.861244,39.437568,1393 Mesa Ridge Ln,,Castle Rock,CO,80108.0,www.useventing.com,Round Top  ,Round Top  ,Needs Key Lookup
17427,"AUGUST 8-9, 2020",Spring Gulch  ,9,-104.99536100000002,39.485371,Hwy 85,Spring Gulch Equestrian Area,Littleton,CO,92065.0,http://www.msea-ccc.org/,Spring Gulch  ,Spring Gulch  ,Spring Gulch Horse Trials
17437,"AUGUST 22-23, 2020",The Event at Archer,9,-104.655,41.152444,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009.0,http://www.EventatArcher.com,The Event at Archer,The Event at Archer,Needs Key Lookup
17454,"SEPTEMBER 11-13, 2020",The Event at Skyline,9,-111.475851,39.531776,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647.0,http://www.skylineeventingpark.com,The Event at Skyline,The Event at Skyline,The Summer Event at Woodside (Aug 2020)
17524,"SEPTEMBER 26-27, 2020",The Event at Archer,9,-104.655,41.152444,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009.0,http://www.EventatArcher.com,The Event at Archer,The Event at Archer,Needs Key Lookup
17627,"MAY 7-9, 2021",The Event at Skyline,9,-111.475851,39.531776,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647.0,www.facebook.com/SkylineEventingPark,The Event at Skyline,The Event at Skyline,The Summer Event at Woodside (Aug 2020)
17646,"MAY 22-23, 2021",Spring Gulch  ,9,-104.99536100000002,39.485371,Hwy 85,Spring Gulch Equestrian Area,Littleton,CO,92065.0,http://springgulchhorsetrials.com ,Spring Gulch  ,Spring Gulch  ,Spring Gulch Horse Trials
17817,"JUNE 4-6, 2021",The Event at Archer  ,9,-104.655,41.152444,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009.0,http://www.EventatArcher.com,The Event at Archer  ,The Event at Archer  ,The Spring Event at Woodside (May 2019)
17658,"JUNE 5-6, 2021",Colorado Horse Park  ,9,-104.743507,39.436527000000005,7522 South Pinery Drive,Colorado Horse Park Western Arena Complex,Parker,CO,80134.0,http://www.coloradohorsepark.com/,Colorado Horse Park  ,Colorado Horse Park  ,Colorado Horse Park H.T.(June 2019)
17676,"JUNE 12-13, 2021",Golden Spike  ,9,-112.008549,41.275977000000005,1000 N 1200 W,Golden Spike Event Center,Ogden,UT,84404.0,https://www.wasatchponyclub.com/events-1/golden-spike-horse-trials-2020,Golden Spike  ,Golden Spike  ,Needs Key Lookup
17818,"JUNE 25-27, 2021",Spring Hollow Equestrian Park  ,9,-104.743507,39.436527000000005,7522 South Pinery Drive,Colorado Horse Park Western Arena Complex,Parker,CO,80134.0,http://www.coloradohorsepark.com/,Spring Hollow Equestrian Park  ,Spring Hollow Equestrian Park  ,Needs Key Lookup
17700,"JULY 10-11, 2021",Powder Basin   ,9,-105.444402,44.279338,Camplex Equestrian Park,Camplex Equestrian Park,Gillette,WY,82718.0,http://www.powderbasinequestrian.com/,Powder Basin   ,Powder Basin   ,Needs Key Lookup
17697,JULY 10,Round Top  ,9,-104.861244,39.437568,1393 Mesa Ridge Ln,,Castle Rock,CO,80108.0,www.useventing.com,Round Top  ,Round Top  ,Needs Key Lookup
17721,"AUGUST 7-8, 2021",Spring Gulch   ,9,-104.99536100000002,39.485371,Hwy 85,Spring Gulch Equestrian Area,Littleton,CO,92065.0,http://www.msea-ccc.org/,Spring Gulch   ,Spring Gulch   ,Spring Gulch Horse Trials
17733,"AUGUST 20-22, 2021",The Event at Archer,9,-104.655,41.152444,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009.0,http://www.EventatArcher.com,The Event at Archer,The Event at Archer,Needs Key Lookup
17755,"SEPTEMBER 17-19, 2021",The Event at Skyline  ,9,-111.475851,39.531776,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647.0,http://www.skylineeventingpark.com,The Event at Skyline  ,The Event at Skyline  ,The Summer Event at Woodside (Aug 2020)
17801,"OCTOBER 2-3, 2021",Moqui Meadows   ,9,-105.073921,40.39275,8445 E County Rd,,Loveland,CO,80534.0,www.useventing.com,Moqui Meadows   ,Moqui Meadows   ,Needs Key Lookup
17819,"OCTOBER 15-17, 2021",Spring Hollow Equestrian Park  ,9,-104.743507,39.436527000000005,7522 South Pinery Drive,Colorado Horse Park Western Arena Complex,Parker,CO,80134.0,http://www.coloradohorsepark.com/,Spring Hollow Equestrian Park  ,Spring Hollow Equestrian Park  ,Needs Key Lookup
17297,"MARCH 21-22, 2020",Southern Arizona   ,10,-111.69292970000001,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001.0,http://www.southernarizonaeventing.org/,Southern Arizona   ,Southern Arizona   ,Needs Key Lookup
17394,"JULY 3-5, 2020",Coconino Summer I    ,10,-111.69292970000001,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001.0,http://www.coconinohorsetrials.com/,Coconino Summer I    ,Coconino Summer I    ,Needs Key Lookup
